"permissionId", "declaringType","returnType","name","argTypes"
"android.permission.READ_PROFILE", "Lcom/android/internal/view/menu/IconMenuItemView;","V","onPopulateAccessibilityEvent","Landroid/view/accessibility/AccessibilityEvent;"
"android.permission.READ_PROFILE", "Lcom/android/internal/widget/DialogTitle;","V","onPopulateAccessibilityEvent","Landroid/view/accessibility/AccessibilityEvent;"
"android.permission.READ_PROFILE", "Lcom/android/internal/policy/impl/PhoneWindowManager;","I","updateSystemUiVisibilityLw",""
"android.permission.READ_PROFILE", "Lcom/android/internal/policy/impl/PhoneWindowManager;","V","access$1700","Lcom/android/internal/policy/impl/PhoneWindowManager;Landroid/view/WindowManagerPolicy$WindowState;"
"android.permission.READ_PROFILE", "Lcom/android/server/accessibility/AccessibilityManagerService$AccessibilityContentObserver;","V","onChange","ZLandroid/net/Uri;"
"android.permission.READ_PROFILE", "Lcom/android/server/accessibility/AccessibilityManagerService;","Z","access$400","Lcom/android/server/accessibility/AccessibilityManagerService;Lcom/android/server/accessibility/AccessibilityManagerService$UserState;"
"android.permission.READ_PROFILE", "Lcom/android/server/accessibility/AccessibilityManagerService;","V","switchUser","I"
"android.permission.READ_PROFILE", "Lcom/android/server/accessibility/AccessibilityManagerService;","Z","access$5800","Lcom/android/server/accessibility/AccessibilityManagerService;Lcom/android/server/accessibility/AccessibilityManagerService$UserState;"
"android.permission.READ_PROFILE", "Lcom/android/server/accessibility/AccessibilityManagerService;","V","access$5900","Lcom/android/server/accessibility/AccessibilityManagerService;Lcom/android/server/accessibility/AccessibilityManagerService$UserState;"
"android.permission.READ_PROFILE", "Lcom/android/server/accessibility/AccessibilityManagerService;","V","onUserStateChangedLocked","Lcom/android/server/accessibility/AccessibilityManagerService$UserState;"
"android.permission.READ_PROFILE", "Lcom/android/server/devicepolicy/DevicePolicyManagerService$Lifecycle;","V","onBootPhase","I"
"android.permission.READ_PROFILE", "Lcom/android/server/dreams/DreamManagerService;","Landroid/content/ComponentName;","access$2400","Lcom/android/server/dreams/DreamManagerService;"
"android.permission.READ_PROFILE", "Lcom/android/server/dreams/DreamManagerService;","V","dumpInternal","Ljava/io/PrintWriter;"
"android.permission.READ_PROFILE", "Lcom/android/server/power/PowerManagerService;","V","access$2100","Lcom/android/server/power/PowerManagerService;"
"android.permission.READ_PROFILE", "Lcom/android/server/wm/WindowManagerService;","V","<init>","Landroid/content/Context;Lcom/android/server/input/InputManagerService;ZZZLcom/android/server/wm/WindowManagerService$1;"
"android.permission.READ_PROFILE", "Lcom/android/server/am/ActivityStack;","Z","moveTaskToBackLocked","I"
"android.permission.READ_PROFILE", "Lcom/android/server/am/ActivityStack;","V","removeTask","Lcom/android/server/am/TaskRecord;Ljava/lang/String;"
"android.permission.READ_PROFILE", "Lcom/android/server/InputMethodManagerService;","Landroid/view/inputmethod/InputMethodSubtype;","getCurrentInputMethodSubtypeLocked",""
"android.permission.READ_PROFILE", "Landroid/speech/tts/TextToSpeech;","I","initTts",""
"android.permission.READ_PROFILE", "Landroid/speech/tts/TextToSpeechService;","[Ljava/lang/String;","access$500","Landroid/speech/tts/TextToSpeechService;"
"android.permission.READ_PROFILE", "Landroid/speech/tts/TextToSpeechService;","V","onCreate",""
"android.permission.READ_PROFILE", "Landroid/media/ClosedCaptionWidget;","V","<init>","Landroid/content/Context;Landroid/util/AttributeSet;I"
"android.permission.READ_PROFILE", "Landroid/media/TtmlRenderingWidget;","V","<init>","Landroid/content/Context;Landroid/util/AttributeSet;II"
"android.permission.READ_PROFILE", "Landroid/view/accessibility/CaptioningManager;","V","notifyUserStyleChanged",""
"android.permission.READ_PROFILE", "Landroid/media/WebVttRenderingWidget$SpanLayout;","V","setStyle","I"
"android.permission.READ_PROFILE", "Landroid/view/accessibility/CaptioningManager;","V","notifyLocaleChanged",""
"android.permission.READ_PROFILE", "Lcom/android/server/am/CoreSettingsObserver;","V","<init>","Lcom/android/server/am/ActivityManagerService;"
"android.permission.READ_PROFILE", "Lcom/android/server/am/CoreSettingsObserver;","V","onChange","Z"
"android.permission.READ_PROFILE", "Landroid/app/backup/IBackupManager$Stub$Proxy;","V","setBackupServiceActive","IZ"
"android.permission.READ_PROFILE", "Landroid/app/backup/IBackupManager$Stub;","V","setBackupServiceActive","IZ"
"android.permission.READ_PROFILE", "Lcom/android/server/BluetoothManagerService$2;","V","onReceive","Landroid/content/Context;Landroid/content/Intent;"
"android.permission.READ_PROFILE", "Lcom/android/server/CertBlacklister$BlacklistObserver;","V","writeBlacklist",""
"android.permission.READ_PROFILE", "Lcom/android/server/location/LocationFudger$1;","V","onChange","Z"
"android.permission.READ_PROFILE", "Lcom/android/server/updates/CarrierProvisioningUrlsInstallReceiver;","Ljava/security/cert/X509Certificate;","access$000","Lcom/android/server/updates/ConfigUpdateInstallReceiver;Landroid/content/ContentResolver;"
"android.permission.READ_PROFILE", "Lcom/android/server/updates/CertPinInstallReceiver;","Ljava/security/cert/X509Certificate;","access$000","Lcom/android/server/updates/ConfigUpdateInstallReceiver;Landroid/content/ContentResolver;"
"android.permission.READ_PROFILE", "Lcom/android/server/updates/ConfigUpdateInstallReceiver$1;","V","run",""
"android.permission.READ_PROFILE", "Lcom/android/server/updates/IntentFirewallInstallReceiver;","Ljava/security/cert/X509Certificate;","access$000","Lcom/android/server/updates/ConfigUpdateInstallReceiver;Landroid/content/ContentResolver;"
"android.permission.READ_PROFILE", "Lcom/android/server/updates/SELinuxPolicyInstallReceiver;","Ljava/security/cert/X509Certificate;","access$000","Lcom/android/server/updates/ConfigUpdateInstallReceiver;Landroid/content/ContentResolver;"
"android.permission.READ_PROFILE", "Lcom/android/server/updates/SmsShortCodesInstallReceiver;","Ljava/security/cert/X509Certificate;","access$000","Lcom/android/server/updates/ConfigUpdateInstallReceiver;Landroid/content/ContentResolver;"
"android.permission.READ_PROFILE", "Lcom/android/server/updates/TZInfoInstallReceiver;","Ljava/security/cert/X509Certificate;","access$000","Lcom/android/server/updates/ConfigUpdateInstallReceiver;Landroid/content/ContentResolver;"
"android.permission.READ_PROFILE", "Landroid/media/AudioService;","V","access$6600","Landroid/media/AudioService;"
"android.permission.READ_PROFILE", "Landroid/provider/Settings$System;","V","getConfiguration","Landroid/content/ContentResolver;Landroid/content/res/Configuration;"
"android.permission.READ_PROFILE", "Landroid/media/AudioManager;","V","playSoundEffect","II"
"android.permission.READ_PROFILE", "Landroid/media/AudioManager;","V","playSoundEffect","I"
"android.permission.READ_PROFILE", "Landroid/media/AudioService$SettingsObserver;","V","onChange","Z"
"android.permission.READ_PROFILE", "Landroid/media/AudioService$VolumeStreamState;","V","<init>","Landroid/media/AudioService;Ljava/lang/String;I"
"android.permission.READ_PROFILE", "Landroid/provider/Settings$System;","Z","getShowGTalkServiceStatus","Landroid/content/ContentResolver;"
"android.permission.READ_PROFILE", "Landroid/text/method/TextKeyListener;","V","updatePrefs","Landroid/content/ContentResolver;"
"android.permission.READ_PROFILE", "Lcom/android/internal/telephony/dataconnection/DcTrackerBase;","I","getRecoveryAction",""
"android.permission.READ_PROFILE", "Lcom/android/internal/widget/PasswordEntryKeyboardHelper;","V","setKeyboardMode","I"
"android.permission.READ_PROFILE", "Lcom/android/nfc/NfcService;","Z","isAirplaneModeOn",""
"android.permission.READ_PROFILE", "Lcom/android/server/notification/NotificationManagerService$SettingsObserver;","V","update","Landroid/net/Uri;"
"android.permission.READ_PROFILE", "Landroid/view/WindowManagerPolicy;","Z","performHapticFeedbackLw","Landroid/view/WindowManagerPolicy$WindowState;IZ"
"android.permission.READ_PROFILE", "Lcom/android/internal/policy/impl/PhoneWindowManager$4;","V","run",""
"android.permission.READ_PROFILE", "Lcom/android/internal/policy/impl/PhoneWindowManager;","I","interceptKeyBeforeQueueing","Landroid/view/KeyEvent;I"
"android.permission.READ_PROFILE", "Lcom/android/internal/policy/impl/PhoneWindowManager$MyWakeGestureListener;","V","onWakeUp",""
"android.permission.READ_PROFILE", "Lcom/android/internal/policy/impl/PhoneWindowManager;","V","handleLongPressOnHome",""
"android.permission.READ_PROFILE", "Lcom/android/internal/policy/impl/PhoneWindowManager;","V","launchAssistLongPressAction",""
"android.permission.READ_PROFILE", "Lcom/android/internal/policy/impl/PhoneWindowManager;","V","powerLongPress",""
"android.permission.READ_PROFILE", "Lcom/android/internal/policy/impl/PhoneWindowManager;","V","setSafeMode","Z"
"android.permission.READ_PROFILE", "Landroid/view/WindowManagerPolicy;","I","getUserRotationMode",""
"android.permission.READ_PROFILE", "Landroid/view/WindowManagerPolicy;","J","interceptKeyBeforeDispatching","Landroid/view/WindowManagerPolicy$WindowState;Landroid/view/KeyEvent;I"
"android.permission.READ_PROFILE", "Lcom/android/internal/policy/impl/PhoneWindowManager;","Z","interceptFallback","Landroid/view/WindowManagerPolicy$WindowState;Landroid/view/KeyEvent;I"
"android.permission.READ_PROFILE", "Lcom/android/internal/widget/multiwaveview/GlowPadView;","V","dispatchTriggerEvent","I"
"android.permission.READ_PROFILE", "Lcom/android/internal/widget/multiwaveview/GlowPadView;","V","setGrabbedState","I"
"android.permission.READ_PROFILE", "Lcom/android/internal/widget/RotarySelector;","Z","onTouchEvent","Landroid/view/MotionEvent;"
"android.permission.READ_PROFILE", "Lcom/android/internal/widget/RotarySelector;","V","dispatchTriggerEvent","I"
"android.permission.READ_PROFILE", "Lcom/android/internal/widget/SlidingTab;","Z","onInterceptTouchEvent","Landroid/view/MotionEvent;"
"android.permission.READ_PROFILE", "Lcom/android/internal/widget/SlidingTab;","V","dispatchTriggerEvent","I"
"android.permission.READ_PROFILE", "Lcom/android/internal/widget/WaveView;","V","dispatchTriggerEvent","I"
"android.permission.READ_PROFILE", "Landroid/hardware/input/InputManager;","I","getPointerSpeed","Landroid/content/Context;"
"android.permission.READ_PROFILE", "Lcom/android/server/input/InputManagerService;","V","updatePointerSpeedFromSettings",""
"android.permission.READ_PROFILE", "Lcom/android/server/input/InputManagerService;","V","updateShowTouchesFromSettings",""
"android.permission.READ_PROFILE", "Lcom/android/server/VibratorService;","V","access$400","Lcom/android/server/VibratorService;"
"android.permission.READ_PROFILE", "Lcom/android/server/VibratorService;","V","onInputDeviceAdded","I"
"android.permission.READ_PROFILE", "Lcom/android/server/VibratorService;","V","onInputDeviceChanged","I"
"android.permission.READ_PROFILE", "Lcom/android/server/VibratorService;","V","onInputDeviceRemoved","I"
"android.permission.READ_PROFILE", "Lcom/android/server/VibratorService;","V","systemReady",""
"android.permission.READ_PROFILE", "Landroid/media/MediaScanner$MyMediaScannerClient;","Landroid/net/Uri;","endFile","Landroid/media/MediaScanner$FileEntry;ZZZZZ"
"android.permission.READ_PROFILE", "Landroid/media/MediaPlayer;","V","setDataSource","Landroid/content/Context;Landroid/net/Uri;Ljava/util/Map;"
"android.permission.READ_PROFILE", "Landroid/media/Ringtone;","Z","playFallbackRingtone",""
"android.permission.READ_PROFILE", "Landroid/media/Ringtone;","Ljava/lang/String;","getTitle","Landroid/content/Context;Landroid/net/Uri;Z"
"android.permission.READ_PROFILE", "Landroid/text/format/DateFormat;","[C","getDateFormatOrder","Landroid/content/Context;"
"android.permission.READ_PROFILE", "Landroid/net/http/SslCertificate;","Ljava/lang/String;","formatCertificateDate","Landroid/content/Context;Ljava/util/Date;"
"android.permission.READ_PROFILE", "Landroid/widget/DateTimeView;","V","update",""
"android.permission.READ_PROFILE", "Lcom/android/server/notification/NotificationManagerService;","V","access$3700","Lcom/android/server/notification/NotificationManagerService;Lcom/android/server/notification/NotificationRecord;"
"android.permission.READ_PROFILE", "Lcom/android/server/notification/NotificationManagerService;","V","handleRankingReconsideration","Landroid/os/Message;"
"android.permission.READ_PROFILE", "Lcom/android/internal/app/PlatLogoActivity$2$1;","Z","onLongClick","Landroid/view/View;"
"android.permission.READ_PROFILE", "Landroid/service/notification/ZenModeConfig;","Landroid/service/notification/Condition;","toTimeCondition","Landroid/content/Context;II"
"android.permission.READ_PROFILE", "Landroid/text/format/DateUtils;","Ljava/util/Formatter;","formatDateRange","Landroid/content/Context;Ljava/util/Formatter;JJILjava/lang/String;"
"android.permission.READ_PROFILE", "Lcom/android/server/notification/DowntimeConditionProvider;","Landroid/service/notification/Condition;","createCondition","Landroid/service/notification/ZenModeConfig$DowntimeInfo;I"
"android.permission.READ_PROFILE", "Lcom/android/server/notification/NextAlarmTracker;","Ljava/lang/String;","formatAlarm","JLjava/lang/String;Ljava/lang/String;"
"android.permission.READ_PROFILE", "Landroid/text/format/DateFormat;","Ljava/lang/String;","getTimeFormatString","Landroid/content/Context;"
"android.permission.READ_PROFILE", "Landroid/widget/TextClock;","V","chooseFormat","Z"
"android.permission.READ_PROFILE", "Lcom/android/server/AlarmManagerService;","V","sendNextAlarmClockChanged",""
"android.permission.READ_PROFILE", "Lcom/android/server/SystemServer$2;","V","run",""
"android.permission.READ_PROFILE", "Lcom/android/internal/inputmethod/InputMethodUtils$InputMethodSettings;","Landroid/util/Pair;","getLastInputMethodAndSubtypeLocked",""
"android.permission.READ_PROFILE", "Lcom/android/internal/inputmethod/InputMethodUtils$InputMethodSettings;","Ljava/lang/String;","getLastSubtypeForInputMethodLocked","Ljava/lang/String;"
"android.permission.READ_PROFILE", "Lcom/android/internal/inputmethod/InputMethodUtils$InputMethodSettings;","Ljava/util/HashMap;","getExplicitlyOrImplicitlyEnabledInputMethodsAndSubtypeListLocked","Landroid/content/Context;"
"android.permission.READ_PROFILE", "Lcom/android/server/InputMethodManagerService;","Landroid/util/Pair;","findLastResortApplicableShortcutInputMethodAndSubtypeLocked","Ljava/lang/String;"
"android.permission.READ_PROFILE", "Lcom/android/server/InputMethodManagerService;","Z","chooseNewDefaultIMELocked",""
"android.permission.READ_PROFILE", "Lcom/android/server/InputMethodManagerService;","Z","needsToShowImeSwitchOngoingNotification",""
"android.permission.READ_PROFILE", "Lcom/android/server/InputMethodManagerService;","Z","switchToLastInputMethod","Landroid/os/IBinder;"
"android.permission.READ_PROFILE", "Lcom/android/server/InputMethodManagerService;","Ljava/util/List;","getEnabledInputMethodList",""
"android.permission.READ_PROFILE", "Lcom/android/server/InputMethodManagerService;","V","resetDefaultImeLocked","Landroid/content/Context;"
"android.permission.READ_PROFILE", "Lcom/android/internal/inputmethod/InputMethodUtils$InputMethodSettings;","Ljava/util/List;","getEnabledInputMethodSubtypeListLocked","Landroid/content/Context;Landroid/view/inputmethod/InputMethodInfo;Z"
"android.permission.READ_PROFILE", "Landroid/widget/ActivityChooserModel$DataModelPackageMonitor;","Z","onHandleForceStop","Landroid/content/Intent;[Ljava/lang/String;IZ"
"android.permission.READ_PROFILE", "Lcom/android/internal/app/ResolverActivity$1;","Z","onHandleForceStop","Landroid/content/Intent;[Ljava/lang/String;IZ"
